CATEGORY,title,alt words,DESC_ID,DESCRIPTION
,concrete pieces,concrete block piece of concrete concrete sink concrete tub,296,This type of waste is not collected at the curbside or through other City of Toronto programs. Please make arrangements with a company in the private sector specializing in disposing of this type of waste.
,stumps and large branches,tree tree trunk,297,"Tree limbs, trunks and stumps are not collected or accepted at City's Drop-off Depots if the diameter of the wood exceeds 7.5 cm (3 inches). If items exceed this size, please make arrangements with a private company specializing in handling this type of waste. _x000D_
_x000D_
_x000D_
_x000D_
"
,take out food container plastic,clam shell pete 1 clamshell,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic produce container,packaging strawberry berry container clamshell bakery salad cake container sprout tomato clear produce container fruit container,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic clam shell containers,berry boxes,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,mixed plastics,dental floss box plastic cutlery plastic fork plastic knife plastic spoon clear packaging,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,blister pack,blister packaging,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic food container,egg carton clear plastic tub clear plastic hummus container clear plastic dip container tray ferrero rocher container ferraro rocher container,298,"Please place this item in your Blue Bin. If appropriate, please empty and rinse this item. Any type of black plastic is not accepted and should be placed in the garbage. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,plastic flower pot,pots flowering trays,299,"Please place this item in your Blue Bin. Black flower pots and trays are not accepted. If appropriate, please empty and rinse this item. All recycling should fit in your Blue Bin with the lid closed. If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311. "
,coffee cup lid,plastic cup lid hot drink cup lid,300,"Please place this item in your Blue Bin.  Black lids are not accepted at present. All recycling should fit in your Blue Bin with the lid closed. _x000D_
_x000D_
If you have extra recycling, please keep materials until your next Blue Bin collection. Occasionally you can place extra recycling in clear plastic bags beside the full blue bin. If you wish to exchange your Blue Bin for a larger size (at no cost), please call 311."
,ink toner cartridges,toner cartridges ink jet toner cartridge,302,"Please place items in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued bag tag. Alternatively, please consider returning the empty cartridge to the manufacturer or office supplies retailer such as <a href=""http://www.staples.ca/sbdca/en_CA/cre/marketing/staples_soul/environment.html#recycling_made_easy.htm""target=""_blank"">Staples</a> for recycling. Independently, residents can collect empty ink jet cartridges and mail them back to the following recycler: <a href=""http://www.terracycle.ca/en-CA/brigades/inkjet-brigade.html""target=""_blank"">Inkjet & Toner Cartridge Brigade</a>."
,emerald ash borer beetle,emerald ash beetle eab invasive species infected wood,303,"All wood waste, including that which is suffering from the emerald ash borer beetle, can be put to the curb as long as it does not exceed 7.5 cm (3 inches) in diameter. Securely tie hedge trimmings, brush or branches. Bundles can be up to 1.2 m (4ft.) in length and 0.6 m (2ft.) in width, weighing less than 20 kgs/44lbs.   If items exceed 7.5 cm (3 inches) in diameter, please make arrangements with a private company specializing in handling this type of waste."
,asian long horn beetle,asian long horn beetle asian longhorn beetle invasive species infected wood asian longhorn beetle,304,"The City is presently under a federal order from the <a href="" http://www.inspection.gc.ca/about-the-cfia/newsroom/news-releases/2013-12-03/eng/1386096220998/1386096232915""target=""_blank"">Canadian Food Inspection Agency (CFIA)</a> to quarantine an area in the northwest portion of the city (Finch on the north, Hwy 427 on the west, Dixon/Hwy 401 on the south and Martin Grove on the east). Woody material from this area cannot be taken out of the area unless it has been ground to less than 5/8 of an inch and has been inspected and certified by CFIA personnel. Within this area City collections will be limited to material equal to or less than 7.5 centimeters (3 inches) in diameter.  Material greater than 7.5 centimeters (3 inches) from the ALHB regulated area will be accepted at the Disco Transfer Station. Unauthorized movement of material can lead to fines up to $50,000."
,mirror,large mirror tall mirror oversized mirror floor mirror,305,Large mirrors should be placed out in a safe manner for staff to collect.  Break down into smaller pieces and securely wrap broken glass and sharp objects in newspaper before placing the items in your Garbage Bin or garbage bag. Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag. 
,takeout coffee cup,cups take out paper coffee cups disposable paper dixie beverages tim hortons cup plastic wax lined coffee cup wax coated coffee cup hot drink paper cup,306,"Please place item in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20kgs/44 lbs) affixed with a City-issued garbage bag tag. If applicable, please remove non-black plastic lid and paper sleeve and place in Blue Bin. "
